vintage,months_on_books,n_loans_originated,n_active,n_defaulted_cumulative,cumulative_default_rate,marginal_default_rate,avg_pd_at_origination,avg_credit_score
2020Q1,15,1353,1097,205,0.151515,0.004558,0.026503,716.0
2020Q1,16,1353,1092,207,0.152993,0.001832,0.026503,716.0
2020Q1,17,1353,1090,210,0.155211,0.002752,0.026503,716.0
2020Q1,18,1353,1087,211,0.15595,0.00092,0.026503,716.0
2020Q1,19,1353,1086,214,0.158167,0.002762,0.026503,716.0
2020Q1,20,1353,1083,216,0.159645,0.001847,0.026503,716.0
2020Q1,21,1353,1081,216,0.159645,0.0,0.026503,716.0
2020Q1,22,1353,1081,217,0.160384,0.000925,0.026503,716.0
2020Q1,23,1353,1080,218,0.161123,0.000926,0.026503,716.0
2020Q1,24,1353,1079,218,0.161123,0.0,0.026503,716.0
2020Q1,25,1353,972,222,0.16408,0.004115,0.026503,716.0
2020Q1,26,1353,968,223,0.164819,0.001033,0.026503,716.0
2020Q1,27,1353,967,225,0.166297,0.002068,0.026503,716.0
2020Q1,28,1353,965,227,0.167775,0.002073,0.026503,716.0
2020Q1,29,1353,963,227,0.167775,0.0,0.026503,716.0
2020Q1,30,1353,963,229,0.169254,0.002077,0.026503,716.0
2020Q1,31,1353,961,229,0.169254,0.0,0.026503,716.0
2020Q1,32,1353,961,231,0.170732,0.002081,0.026503,716.0
2020Q1,33,1353,959,231,0.170732,0.0,0.026503,716.0
2020Q1,34,1353,959,232,0.171471,0.001043,0.026503,716.0
2020Q1,35,1353,958,234,0.172949,0.002088,0.026503,716.0
2020Q1,36,1353,956,236,0.174427,0.002092,0.026503,716.0
2020Q1,37,1353,736,237,0.175166,0.001359,0.026503,716.0
2020Q1,38,1353,735,238,0.175905,0.001361,0.026503,716.0
2020Q1,39,1353,734,238,0.175905,0.0,0.026503,716.0
2020Q1,40,1353,734,238,0.175905,0.0,0.026503,716.0
2020Q1,41,1353,734,239,0.176644,0.001362,0.026503,716.0
2020Q1,42,1353,733,239,0.176644,0.0,0.026503,716.0
2020Q1,43,1353,733,240,0.177384,0.001364,0.026503,716.0
2020Q1,44,1353,732,241,0.178123,0.001366,0.026503,716.0
2020Q1,45,1353,731,244,0.18034,0.004104,0.026503,716.0
2020Q1,46,1353,728,245,0.181079,0.001374,0.026503,716.0
2020Q1,47,1353,727,246,0.181818,0.001376,0.026503,716.0
2020Q1,48,1353,726,249,0.184035,0.004132,0.026503,716.0
2020Q1,49,1353,446,250,0.184775,0.002242,0.026503,716.0
2020Q1,50,1353,445,253,0.186992,0.006742,0.026503,716.0
2020Q1,51,1353,442,255,0.18847,0.004525,0.026503,716.0
2020Q1,52,1353,440,256,0.189209,0.002273,0.026503,716.0
2020Q1,53,1353,439,256,0.189209,0.0,0.026503,716.0
2020Q1,54,1353,439,256,0.189209,0.0,0.026503,716.0
2020Q1,55,1353,439,257,0.189948,0.002278,0.026503,716.0
2020Q1,56,1353,438,258,0.190687,0.002283,0.026503,716.0
2020Q1,57,1353,437,258,0.190687,0.0,0.026503,716.0
2020Q1,58,1353,437,258,0.190687,0.0,0.026503,716.0
2020Q1,59,1353,437,259,0.191426,0.002288,0.026503,716.0
2020Q1,60,1353,436,260,0.192166,0.002294,0.026503,716.0
2020Q2,1,1396,1396,7,0.005014,0.005014,0.034092,714.2
2020Q2,2,1396,1389,10,0.007163,0.00216,0.034092,714.2
2020Q2,3,1396,1386,17,0.012178,0.005051,0.034092,714.2
2020Q2,4,1396,1379,20,0.014327,0.002175,0.034092,714.2
2020Q2,5,1396,1376,23,0.016476,0.00218,0.034092,714.2
2020Q2,6,1396,1373,25,0.017908,0.001457,0.034092,714.2
2020Q2,7,1396,1371,27,0.019341,0.001459,0.034092,714.2
2020Q2,8,1396,1369,32,0.022923,0.003652,0.034092,714.2
2020Q2,9,1396,1364,38,0.027221,0.004399,0.034092,714.2
2020Q2,10,1396,1358,41,0.02937,0.002209,0.034092,714.2
2020Q2,11,1396,1355,43,0.030802,0.001476,0.034092,714.2
2020Q2,12,1396,1353,44,0.031519,0.000739,0.034092,714.2
2020Q2,13,1396,1287,46,0.032951,0.001554,0.034092,714.2
2020Q2,14,1396,1285,52,0.037249,0.004669,0.034092,714.2
2020Q2,15,1396,1279,55,0.039398,0.002346,0.034092,714.2
2020Q2,16,1396,1276,58,0.041547,0.002351,0.034092,714.2
2020Q2,17,1396,1273,62,0.044413,0.003142,0.034092,714.2
2020Q2,18,1396,1269,66,0.047278,0.003152,0.034092,714.2
2020Q2,19,1396,1265,67,0.047994,0.000791,0.034092,714.2
2020Q2,20,1396,1264,68,0.048711,0.000791,0.034092,714.2
2020Q2,21,1396,1263,72,0.051576,0.003167,0.034092,714.2
2020Q2,22,1396,1259,76,0.054441,0.003177,0.034092,714.2
2020Q2,23,1396,1255,82,0.058739,0.004781,0.034092,714.2
2020Q2,24,1396,1249,83,0.059456,0.000801,0.034092,714.2
2020Q2,25,1396,1102,84,0.060172,0.000907,0.034092,714.2
2020Q2,26,1396,1101,87,0.062321,0.002725,0.034092,714.2
2020Q2,27,1396,1098,90,0.06447,0.002732,0.034092,714.2
2020Q2,28,1396,1095,94,0.067335,0.003653,0.034092,714.2
2020Q2,29,1396,1091,95,0.068052,0.000917,0.034092,714.2
2020Q2,30,1396,1090,98,0.070201,0.002752,0.034092,714.2
2020Q2,31,1396,1087,102,0.073066,0.00368,0.034092,714.2
2020Q2,32,1396,1083,106,0.075931,0.003693,0.034092,714.2
2020Q2,33,1396,1079,108,0.077364,0.001854,0.034092,714.2
2020Q2,34,1396,1077,109,0.07808,0.000929,0.034092,714.2
2020Q2,35,1396,1076,115,0.082378,0.005576,0.034092,714.2
2020Q2,36,1396,1070,117,0.083811,0.001869,0.034092,714.2
2020Q2,37,1396,851,120,0.08596,0.003525,0.034092,714.2
2020Q2,38,1396,848,124,0.088825,0.004717,0.034092,714.2
2020Q2,39,1396,844,126,0.090258,0.00237,0.034092,714.2
2020Q2,40,1396,842,128,0.091691,0.002375,0.034092,714.2
2020Q2,41,1396,840,129,0.092407,0.00119,0.034092,714.2
2020Q2,42,1396,839,132,0.094556,0.003576,0.034092,714.2
2020Q2,43,1396,836,132,0.094556,0.0,0.034092,714.2
2020Q2,44,1396,836,133,0.095272,0.001196,0.034092,714.2
2020Q2,45,1396,835,135,0.096705,0.002395,0.034092,714.2
2020Q2,46,1396,833,136,0.097421,0.0012,0.034092,714.2
2020Q2,47,1396,832,138,0.098854,0.002404,0.034092,714.2
2020Q2,48,1396,830,140,0.100287,0.00241,0.034092,714.2
2020Q2,49,1396,501,140,0.100287,0.0,0.034092,714.2
2020Q2,50,1396,501,142,0.101719,0.003992,0.034092,714.2
2020Q2,51,1396,499,142,0.101719,0.0,0.034092,714.2
2020Q2,52,1396,499,144,0.103152,0.004008,0.034092,714.2
2020Q2,53,1396,497,145,0.103868,0.002012,0.034092,714.2
2020Q2,54,1396,496,147,0.105301,0.004032,0.034092,714.2
2020Q2,55,1396,494,147,0.105301,0.0,0.034092,714.2
2020Q2,56,1396,494,147,0.105301,0.0,0.034092,714.2
2020Q2,57,1396,494,148,0.106017,0.002024,0.034092,714.2
2020Q2,58,1396,493,148,0.106017,0.0,0.034092,714.2
2020Q2,59,1396,493,148,0.106017,0.0,0.034092,714.2
2020Q2,60,1396,493,148,0.106017,0.0,0.034092,714.2
2020Q3,1,1408,1408,4,0.002841,0.002841,0.031044,714.1
2020Q3,2,1408,1404,8,0.005682,0.002849,0.031044,714.1
2020Q3,3,1408,1400,16,0.011364,0.005714,0.031044,714.1
2020Q3,4,1408,1392,21,0.014915,0.003592,0.031044,714.1
2020Q3,5,1408,1387,24,0.017045,0.002163,0.031044,714.1
2020Q3,6,1408,1384,28,0.019886,0.00289,0.031044,714.1
2020Q3,7,1408,1380,30,0.021307,0.001449,0.031044,714.1
2020Q3,8,1408,1378,34,0.024148,0.002903,0.031044,714.1
2020Q3,9,1408,1374,38,0.026989,0.002911,0.031044,714.1
2020Q3,10,1408,1370,40,0.028409,0.00146,0.031044,714.1
2020Q3,11,1408,1368,46,0.03267,0.004386,0.031044,714.1
2020Q3,12,1408,1362,48,0.034091,0.001468,0.031044,714.1
2020Q3,13,1408,1305,51,0.036222,0.002299,0.031044,714.1
2020Q3,14,1408,1302,56,0.039773,0.00384,0.031044,714.1
2020Q3,15,1408,1297,61,0.043324,0.003855,0.031044,714.1
2020Q3,16,1408,1292,63,0.044744,0.001548,0.031044,714.1
2020Q3,17,1408,1290,67,0.047585,0.003101,0.031044,714.1
2020Q3,18,1408,1286,71,0.050426,0.00311,0.031044,714.1
2020Q3,19,1408,1282,74,0.052557,0.00234,0.031044,714.1
2020Q3,20,1408,1279,77,0.054688,0.002346,0.031044,714.1
2020Q3,21,1408,1276,81,0.057528,0.003135,0.031044,714.1
2020Q3,22,1408,1272,84,0.059659,0.002358,0.031044,714.1
2020Q3,23,1408,1269,88,0.0625,0.003152,0.031044,714.1
2020Q3,24,1408,1265,92,0.065341,0.003162,0.031044,714.1
2020Q3,25,1408,1130,93,0.066051,0.000885,0.031044,714.1
2020Q3,26,1408,1129,93,0.066051,0.0,0.031044,714.1
2020Q3,27,1408,1129,93,0.066051,0.0,0.031044,714.1
2020Q3,28,1408,1129,96,0.068182,0.002657,0.031044,714.1
2020Q3,29,1408,1126,100,0.071023,0.003552,0.031044,714.1
2020Q3,30,1408,1122,103,0.073153,0.002674,0.031044,714.1
2020Q3,31,1408,1119,104,0.073864,0.000894,0.031044,714.1
2020Q3,32,1408,1118,108,0.076705,0.003578,0.031044,714.1
2020Q3,33,1408,1114,112,0.079545,0.003591,0.031044,714.1
2020Q3,34,1408,1110,113,0.080256,0.000901,0.031044,714.1
2020Q3,35,1408,1109,114,0.080966,0.000902,0.031044,714.1
2020Q3,36,1408,1108,116,0.082386,0.001805,0.031044,714.1
2020Q3,37,1408,834,120,0.085227,0.004796,0.031044,714.1
2020Q3,38,1408,830,121,0.085938,0.001205,0.031044,714.1
2020Q3,39,1408,829,126,0.089489,0.006031,0.031044,714.1
2020Q3,40,1408,824,127,0.090199,0.001214,0.031044,714.1
2020Q3,41,1408,823,131,0.09304,0.00486,0.031044,714.1
2020Q3,42,1408,819,133,0.09446,0.002442,0.031044,714.1
2020Q3,43,1408,817,133,0.09446,0.0,0.031044,714.1
2020Q3,44,1408,817,135,0.095881,0.002448,0.031044,714.1
2020Q3,45,1408,815,135,0.095881,0.0,0.031044,714.1
2020Q3,46,1408,815,136,0.096591,0.001227,0.031044,714.1
2020Q3,47,1408,814,137,0.097301,0.001229,0.031044,714.1
2020Q3,48,1408,813,138,0.098011,0.00123,0.031044,714.1
2020Q3,49,1408,484,138,0.098011,0.0,0.031044,714.1
2020Q3,50,1408,484,139,0.098722,0.002066,0.031044,714.1
2020Q3,51,1408,483,141,0.100142,0.004141,0.031044,714.1
2020Q3,52,1408,481,142,0.100852,0.002079,0.031044,714.1
2020Q3,53,1408,480,144,0.102273,0.004167,0.031044,714.1
2020Q3,54,1408,478,145,0.102983,0.002092,0.031044,714.1
2020Q3,55,1408,477,145,0.102983,0.0,0.031044,714.1
2020Q3,56,1408,477,146,0.103693,0.002096,0.031044,714.1
2020Q3,57,1408,476,147,0.104403,0.002101,0.031044,714.1
2020Q3,58,1408,475,147,0.104403,0.0,0.031044,714.1
2020Q3,59,1408,475,147,0.104403,0.0,0.031044,714.1
2020Q3,60,1408,475,148,0.105114,0.002105,0.031044,714.1
2020Q4,1,1404,1404,3,0.002137,0.002137,0.031418,714.6
2020Q4,2,1404,1401,5,0.003561,0.001428,0.031418,714.6
2020Q4,3,1404,1399,7,0.004986,0.00143,0.031418,714.6
2020Q4,4,1404,1397,9,0.00641,0.001432,0.031418,714.6
2020Q4,5,1404,1395,10,0.007123,0.000717,0.031418,714.6
2020Q4,6,1404,1394,14,0.009972,0.002869,0.031418,714.6
2020Q4,7,1404,1390,18,0.012821,0.002878,0.031418,714.6
2020Q4,8,1404,1386,20,0.014245,0.001443,0.031418,714.6
2020Q4,9,1404,1384,23,0.016382,0.002168,0.031418,714.6
2020Q4,10,1404,1381,27,0.019231,0.002896,0.031418,714.6
2020Q4,11,1404,1377,29,0.020655,0.001452,0.031418,714.6
2020Q4,12,1404,1375,32,0.022792,0.002182,0.031418,714.6
2020Q4,13,1404,1306,34,0.024217,0.001531,0.031418,714.6
2020Q4,14,1404,1304,38,0.027066,0.003067,0.031418,714.6
2020Q4,15,1404,1300,40,0.02849,0.001538,0.031418,714.6
2020Q4,16,1404,1298,45,0.032051,0.003852,0.031418,714.6
2020Q4,17,1404,1293,50,0.035613,0.003867,0.031418,714.6
2020Q4,18,1404,1288,53,0.037749,0.002329,0.031418,714.6
2020Q4,19,1404,1285,57,0.040598,0.003113,0.031418,714.6
2020Q4,20,1404,1281,62,0.04416,0.003903,0.031418,714.6
2020Q4,21,1404,1276,63,0.044872,0.000784,0.031418,714.6
2020Q4,22,1404,1275,65,0.046296,0.001569,0.031418,714.6
2020Q4,23,1404,1273,65,0.046296,0.0,0.031418,714.6
2020Q4,24,1404,1273,68,0.048433,0.002357,0.031418,714.6
2020Q4,25,1404,1136,69,0.049145,0.00088,0.031418,714.6
2020Q4,26,1404,1135,71,0.05057,0.001762,0.031418,714.6
2020Q4,27,1404,1133,74,0.052707,0.002648,0.031418,714.6
2020Q4,28,1404,1130,77,0.054843,0.002655,0.031418,714.6
2020Q4,29,1404,1127,77,0.054843,0.0,0.031418,714.6
2020Q4,30,1404,1127,78,0.055556,0.000887,0.031418,714.6
2020Q4,31,1404,1126,80,0.05698,0.001776,0.031418,714.6
2020Q4,32,1404,1124,83,0.059117,0.002669,0.031418,714.6
2020Q4,33,1404,1121,85,0.060541,0.001784,0.031418,714.6
2020Q4,34,1404,1119,88,0.062678,0.002681,0.031418,714.6
2020Q4,35,1404,1116,88,0.062678,0.0,0.031418,714.6
2020Q4,36,1404,1116,88,0.062678,0.0,0.031418,714.6
2020Q4,37,1404,838,88,0.062678,0.0,0.031418,714.6
2020Q4,38,1404,838,90,0.064103,0.002387,0.031418,714.6
2020Q4,39,1404,836,93,0.066239,0.003589,0.031418,714.6
2020Q4,40,1404,833,93,0.066239,0.0,0.031418,714.6
2020Q4,41,1404,833,94,0.066952,0.0012,0.031418,714.6
2020Q4,42,1404,832,95,0.067664,0.001202,0.031418,714.6
2020Q4,43,1404,831,96,0.068376,0.001203,0.031418,714.6
2020Q4,44,1404,830,98,0.069801,0.00241,0.031418,714.6
2020Q4,45,1404,828,101,0.071937,0.003623,0.031418,714.6
2020Q4,46,1404,825,101,0.071937,0.0,0.031418,714.6
2020Q4,47,1404,825,103,0.073362,0.002424,0.031418,714.6
2020Q4,48,1404,823,103,0.073362,0.0,0.031418,714.6
2020Q4,49,1404,512,104,0.074074,0.001953,0.031418,714.6
2020Q4,50,1404,511,104,0.074074,0.0,0.031418,714.6
2020Q4,51,1404,511,105,0.074786,0.001957,0.031418,714.6
2020Q4,52,1404,510,107,0.076211,0.003922,0.031418,714.6
2020Q4,53,1404,508,108,0.076923,0.001969,0.031418,714.6
2020Q4,54,1404,507,109,0.077635,0.001972,0.031418,714.6
2020Q4,55,1404,506,110,0.078348,0.001976,0.031418,714.6
2020Q4,56,1404,505,111,0.07906,0.00198,0.031418,714.6
2020Q4,57,1404,504,111,0.07906,0.0,0.031418,714.6
2020Q4,58,1404,504,111,0.07906,0.0,0.031418,714.6
2020Q4,59,1404,504,114,0.081197,0.005952,0.031418,714.6
2020Q4,60,1404,501,116,0.082621,0.003992,0.031418,714.6
2021Q1,1,1401,1401,1,0.000714,0.000714,0.019503,717.5
2021Q1,2,1401,1400,2,0.001428,0.000714,0.019503,717.5
2021Q1,3,1401,1399,3,0.002141,0.000715,0.019503,717.5
2021Q1,4,1401,1398,7,0.004996,0.002861,0.019503,717.5
2021Q1,5,1401,1394,10,0.007138,0.002152,0.019503,717.5
2021Q1,6,1401,1391,13,0.009279,0.002157,0.019503,717.5
2021Q1,7,1401,1388,15,0.010707,0.001441,0.019503,717.5
2021Q1,8,1401,1386,16,0.01142,0.000722,0.019503,717.5
2021Q1,9,1401,1385,19,0.013562,0.002166,0.019503,717.5
2021Q1,10,1401,1382,23,0.016417,0.002894,0.019503,717.5
2021Q1,11,1401,1378,27,0.019272,0.002903,0.019503,717.5
2021Q1,12,1401,1374,28,0.019986,0.000728,0.019503,717.5
2021Q1,13,1401,1302,28,0.019986,0.0,0.019503,717.5
2021Q1,14,1401,1302,28,0.019986,0.0,0.019503,717.5
2021Q1,15,1401,1302,30,0.021413,0.001536,0.019503,717.5
2021Q1,16,1401,1300,32,0.022841,0.001538,0.019503,717.5
2021Q1,17,1401,1298,36,0.025696,0.003082,0.019503,717.5
2021Q1,18,1401,1294,36,0.025696,0.0,0.019503,717.5
2021Q1,19,1401,1294,36,0.025696,0.0,0.019503,717.5
2021Q1,20,1401,1294,42,0.029979,0.004637,0.019503,717.5
2021Q1,21,1401,1288,44,0.031406,0.001553,0.019503,717.5
2021Q1,22,1401,1286,45,0.03212,0.000778,0.019503,717.5
2021Q1,23,1401,1285,46,0.032834,0.000778,0.019503,717.5
2021Q1,24,1401,1284,49,0.034975,0.002336,0.019503,717.5
2021Q1,25,1401,1146,53,0.03783,0.00349,0.019503,717.5
2021Q1,26,1401,1142,54,0.038544,0.000876,0.019503,717.5
2021Q1,27,1401,1141,54,0.038544,0.0,0.019503,717.5
2021Q1,28,1401,1141,54,0.038544,0.0,0.019503,717.5
2021Q1,29,1401,1141,60,0.042827,0.005259,0.019503,717.5
2021Q1,30,1401,1135,61,0.04354,0.000881,0.019503,717.5
2021Q1,31,1401,1134,62,0.044254,0.000882,0.019503,717.5
2021Q1,32,1401,1133,67,0.047823,0.004413,0.019503,717.5
2021Q1,33,1401,1128,69,0.049251,0.001773,0.019503,717.5
2021Q1,34,1401,1126,72,0.051392,0.002664,0.019503,717.5
2021Q1,35,1401,1123,72,0.051392,0.0,0.019503,717.5
2021Q1,36,1401,1123,73,0.052106,0.00089,0.019503,717.5
2021Q1,37,1401,876,74,0.052819,0.001142,0.019503,717.5
2021Q1,38,1401,875,75,0.053533,0.001143,0.019503,717.5
2021Q1,39,1401,874,77,0.054961,0.002288,0.019503,717.5
2021Q1,40,1401,872,78,0.055675,0.001147,0.019503,717.5
2021Q1,41,1401,871,79,0.056388,0.001148,0.019503,717.5
2021Q1,42,1401,870,80,0.057102,0.001149,0.019503,717.5
2021Q1,43,1401,869,81,0.057816,0.001151,0.019503,717.5
2021Q1,44,1401,868,81,0.057816,0.0,0.019503,717.5
2021Q1,45,1401,868,82,0.05853,0.001152,0.019503,717.5
2021Q1,46,1401,867,82,0.05853,0.0,0.019503,717.5
2021Q1,47,1401,867,83,0.059243,0.001153,0.019503,717.5
2021Q1,48,1401,866,84,0.059957,0.001155,0.019503,717.5
2021Q1,49,1401,531,86,0.061385,0.003766,0.019503,717.5
2021Q1,50,1401,529,86,0.061385,0.0,0.019503,717.5
2021Q1,51,1401,529,87,0.062099,0.00189,0.019503,717.5
2021Q1,52,1401,528,88,0.062812,0.001894,0.019503,717.5
2021Q1,53,1401,527,89,0.063526,0.001898,0.019503,717.5
2021Q1,54,1401,526,90,0.06424,0.001901,0.019503,717.5
2021Q1,55,1401,525,93,0.066381,0.005714,0.019503,717.5
2021Q1,56,1401,522,93,0.066381,0.0,0.019503,717.5
2021Q1,57,1401,522,94,0.067095,0.001916,0.019503,717.5
2021Q1,58,1401,521,94,0.067095,0.0,0.019503,717.5
2021Q1,59,1401,521,95,0.067809,0.001919,0.019503,717.5
2021Q1,60,1401,520,96,0.068522,0.001923,0.019503,717.5
2021Q2,1,1404,1404,2,0.001425,0.001425,0.021425,714.6
2021Q2,2,1404,1402,3,0.002137,0.000713,0.021425,714.6
2021Q2,3,1404,1401,5,0.003561,0.001428,0.021425,714.6
2021Q2,4,1404,1399,7,0.004986,0.00143,0.021425,714.6
2021Q2,5,1404,1397,12,0.008547,0.003579,0.021425,714.6
2021Q2,6,1404,1392,15,0.010684,0.002155,0.021425,714.6
2021Q2,7,1404,1389,18,0.012821,0.00216,0.021425,714.6
2021Q2,8,1404,1386,22,0.01567,0.002886,0.021425,714.6
2021Q2,9,1404,1382,22,0.01567,0.0,0.021425,714.6
2021Q2,10,1404,1382,23,0.016382,0.000724,0.021425,714.6
2021Q2,11,1404,1381,25,0.017806,0.001448,0.021425,714.6
2021Q2,12,1404,1379,28,0.019943,0.002175,0.021425,714.6
2021Q2,13,1404,1310,31,0.02208,0.00229,0.021425,714.6
2021Q2,14,1404,1307,33,0.023504,0.00153,0.021425,714.6
2021Q2,15,1404,1305,34,0.024217,0.000766,0.021425,714.6
2021Q2,16,1404,1304,35,0.024929,0.000767,0.021425,714.6
2021Q2,17,1404,1303,37,0.026353,0.001535,0.021425,714.6
2021Q2,18,1404,1301,37,0.026353,0.0,0.021425,714.6
2021Q2,19,1404,1301,40,0.02849,0.002306,0.021425,714.6
2021Q2,20,1404,1298,40,0.02849,0.0,0.021425,714.6
2021Q2,21,1404,1298,40,0.02849,0.0,0.021425,714.6
2021Q2,22,1404,1298,42,0.029915,0.001541,0.021425,714.6
2021Q2,23,1404,1296,45,0.032051,0.002315,0.021425,714.6
2021Q2,24,1404,1293,46,0.032764,0.000773,0.021425,714.6
2021Q2,25,1404,1171,48,0.034188,0.001708,0.021425,714.6
2021Q2,26,1404,1169,49,0.0349,0.000855,0.021425,714.6
2021Q2,27,1404,1168,52,0.037037,0.002568,0.021425,714.6
2021Q2,28,1404,1165,52,0.037037,0.0,0.021425,714.6
2021Q2,29,1404,1165,55,0.039174,0.002575,0.021425,714.6
2021Q2,30,1404,1162,63,0.044872,0.006885,0.021425,714.6
2021Q2,31,1404,1154,64,0.045584,0.000867,0.021425,714.6
2021Q2,32,1404,1153,68,0.048433,0.003469,0.021425,714.6
2021Q2,33,1404,1149,69,0.049145,0.00087,0.021425,714.6
2021Q2,34,1404,1148,70,0.049858,0.000871,0.021425,714.6
2021Q2,35,1404,1147,73,0.051994,0.002616,0.021425,714.6
2021Q2,36,1404,1144,76,0.054131,0.002622,0.021425,714.6
2021Q2,37,1404,871,78,0.055556,0.002296,0.021425,714.6
2021Q2,38,1404,869,80,0.05698,0.002301,0.021425,714.6
2021Q2,39,1404,867,81,0.057692,0.001153,0.021425,714.6
2021Q2,40,1404,866,81,0.057692,0.0,0.021425,714.6
2021Q2,41,1404,866,82,0.058405,0.001155,0.021425,714.6
2021Q2,42,1404,865,85,0.060541,0.003468,0.021425,714.6
2021Q2,43,1404,862,86,0.061254,0.00116,0.021425,714.6
2021Q2,44,1404,861,87,0.061966,0.001161,0.021425,714.6
2021Q2,45,1404,860,90,0.064103,0.003488,0.021425,714.6
2021Q2,46,1404,857,92,0.065527,0.002334,0.021425,714.6
2021Q2,47,1404,855,94,0.066952,0.002339,0.021425,714.6
2021Q2,48,1404,853,94,0.066952,0.0,0.021425,714.6
2021Q2,49,1404,534,95,0.067664,0.001873,0.021425,714.6
2021Q2,50,1404,533,97,0.069088,0.003752,0.021425,714.6
2021Q2,51,1404,531,97,0.069088,0.0,0.021425,714.6
2021Q2,52,1404,531,97,0.069088,0.0,0.021425,714.6
2021Q2,53,1404,531,99,0.070513,0.003766,0.021425,714.6
2021Q2,54,1404,529,101,0.071937,0.003781,0.021425,714.6
2021Q2,55,1404,527,101,0.071937,0.0,0.021425,714.6
2021Q2,56,1404,527,102,0.07265,0.001898,0.021425,714.6
2021Q2,57,1404,526,103,0.073362,0.001901,0.021425,714.6
2021Q2,58,1404,525,104,0.074074,0.001905,0.021425,714.6
2021Q2,59,1404,524,106,0.075499,0.003817,0.021425,714.6
2021Q2,60,1404,522,107,0.076211,0.001916,0.021425,714.6
2021Q3,1,1375,1375,2,0.001455,0.001455,0.022502,714.7
2021Q3,2,1375,1373,4,0.002909,0.001457,0.022502,714.7
2021Q3,3,1375,1371,9,0.006545,0.003647,0.022502,714.7
2021Q3,4,1375,1366,10,0.007273,0.000732,0.022502,714.7
2021Q3,5,1375,1365,13,0.009455,0.002198,0.022502,714.7
2021Q3,6,1375,1362,17,0.012364,0.002937,0.022502,714.7
2021Q3,7,1375,1358,21,0.015273,0.002946,0.022502,714.7
2021Q3,8,1375,1354,22,0.016,0.000739,0.022502,714.7
2021Q3,9,1375,1353,26,0.018909,0.002956,0.022502,714.7
2021Q3,10,1375,1349,28,0.020364,0.001483,0.022502,714.7
2021Q3,11,1375,1347,29,0.021091,0.000742,0.022502,714.7
2021Q3,12,1375,1346,33,0.024,0.002972,0.022502,714.7
2021Q3,13,1375,1275,38,0.027636,0.003922,0.022502,714.7
2021Q3,14,1375,1270,41,0.029818,0.002362,0.022502,714.7
2021Q3,15,1375,1267,43,0.031273,0.001579,0.022502,714.7
2021Q3,16,1375,1265,45,0.032727,0.001581,0.022502,714.7
2021Q3,17,1375,1263,47,0.034182,0.001584,0.022502,714.7
2021Q3,18,1375,1261,51,0.037091,0.003172,0.022502,714.7
2021Q3,19,1375,1257,53,0.038545,0.001591,0.022502,714.7
2021Q3,20,1375,1255,55,0.04,0.001594,0.022502,714.7
2021Q3,21,1375,1253,59,0.042909,0.003192,0.022502,714.7
2021Q3,22,1375,1249,59,0.042909,0.0,0.022502,714.7
2021Q3,23,1375,1249,60,0.043636,0.000801,0.022502,714.7
2021Q3,24,1375,1248,64,0.046545,0.003205,0.022502,714.7
2021Q3,25,1375,1099,65,0.047273,0.00091,0.022502,714.7
2021Q3,26,1375,1098,66,0.048,0.000911,0.022502,714.7
2021Q3,27,1375,1097,67,0.048727,0.000912,0.022502,714.7
2021Q3,28,1375,1096,70,0.050909,0.002737,0.022502,714.7
2021Q3,29,1375,1093,70,0.050909,0.0,0.022502,714.7
2021Q3,30,1375,1093,71,0.051636,0.000915,0.022502,714.7
2021Q3,31,1375,1092,74,0.053818,0.002747,0.022502,714.7
2021Q3,32,1375,1089,77,0.056,0.002755,0.022502,714.7
2021Q3,33,1375,1086,77,0.056,0.0,0.022502,714.7
2021Q3,34,1375,1086,79,0.057455,0.001842,0.022502,714.7
2021Q3,35,1375,1084,79,0.057455,0.0,0.022502,714.7
2021Q3,36,1375,1084,83,0.060364,0.00369,0.022502,714.7
2021Q3,37,1375,852,84,0.061091,0.001174,0.022502,714.7
2021Q3,38,1375,851,84,0.061091,0.0,0.022502,714.7
2021Q3,39,1375,851,84,0.061091,0.0,0.022502,714.7
2021Q3,40,1375,851,85,0.061818,0.001175,0.022502,714.7
2021Q3,41,1375,850,86,0.062545,0.001176,0.022502,714.7
2021Q3,42,1375,849,87,0.063273,0.001178,0.022502,714.7
2021Q3,43,1375,848,89,0.064727,0.002358,0.022502,714.7
2021Q3,44,1375,846,89,0.064727,0.0,0.022502,714.7
2021Q3,45,1375,846,89,0.064727,0.0,0.022502,714.7
2021Q3,46,1375,846,89,0.064727,0.0,0.022502,714.7
2021Q3,47,1375,846,91,0.066182,0.002364,0.022502,714.7
2021Q3,48,1375,844,92,0.066909,0.001185,0.022502,714.7
2021Q3,49,1375,523,93,0.067636,0.001912,0.022502,714.7
2021Q3,50,1375,522,93,0.067636,0.0,0.022502,714.7
2021Q3,51,1375,522,94,0.068364,0.001916,0.022502,714.7
2021Q3,52,1375,521,94,0.068364,0.0,0.022502,714.7
2021Q3,53,1375,521,95,0.069091,0.001919,0.022502,714.7
2021Q3,54,1375,520,99,0.072,0.007692,0.022502,714.7
2021Q3,55,1375,516,100,0.072727,0.001938,0.022502,714.7
2021Q3,56,1375,515,101,0.073455,0.001942,0.022502,714.7
2021Q3,57,1375,514,101,0.073455,0.0,0.022502,714.7
2021Q3,58,1375,514,101,0.073455,0.0,0.022502,714.7
2021Q3,59,1375,514,101,0.073455,0.0,0.022502,714.7
