issuer_id,sector,year,from_rating,to_rating,upgraded,downgraded,defaulted,notches_moved
I01740,Industrials,2021,AA,AA,0,0,0,0
I01741,Financials,2021,A,A,0,0,0,0
I01743,Utilities,2021,BBB,BBB,0,0,0,0
I01744,Technology,2021,BB,B,0,1,0,1
I01746,Telecom,2021,A,A,0,0,0,0
I01747,Retail,2021,B,B,0,0,0,0
I01748,Telecom,2021,AA,AA,0,0,0,0
I01749,Telecom,2021,B,BB,1,0,0,-1
I01750,Utilities,2021,AA,A,0,1,0,1
I01751,Utilities,2021,B,B,0,0,0,0
I01752,Utilities,2021,B,B,0,0,0,0
I01753,Real_Estate,2021,A,A,0,0,0,0
I01754,Technology,2021,AA,AA,0,0,0,0
I01755,Consumer,2021,BB,B,0,1,0,1
I01757,Financials,2021,A,BBB,0,1,0,1
I01758,Retail,2021,BB,BB,0,0,0,0
I01759,Financials,2021,A,A,0,0,0,0
I01760,Energy,2021,BBB,BB,0,1,0,1
I01761,Financials,2021,BB,BB,0,0,0,0
I01762,Industrials,2021,BBB,BBB,0,0,0,0
I01763,Technology,2021,BBB,BBB,0,0,0,0
I01764,Retail,2021,A,AA,1,0,0,-1
I01765,Utilities,2021,B,B,0,0,0,0
I01766,Telecom,2021,AA,AA,0,0,0,0
I01767,Telecom,2021,CCC,CCC,0,0,0,0
I01768,Financials,2021,A,A,0,0,0,0
I01769,Healthcare,2021,B,B,0,0,0,0
I01770,Utilities,2021,A,A,0,0,0,0
I01771,Real_Estate,2021,A,A,0,0,0,0
I01772,Retail,2021,CCC,D,0,0,1,1
I01773,Retail,2021,BBB,BBB,0,0,0,0
I01774,Telecom,2021,BB,BB,0,0,0,0
I01775,Financials,2021,B,B,0,0,0,0
I01776,Retail,2021,A,A,0,0,0,0
I01777,Real_Estate,2021,B,B,0,0,0,0
I01778,Retail,2021,B,B,0,0,0,0
I01779,Utilities,2021,AA,AA,0,0,0,0
I01780,Industrials,2021,AA,AA,0,0,0,0
I01781,Real_Estate,2021,AA,A,0,1,0,1
I01782,Retail,2021,BB,BB,0,0,0,0
I01784,Technology,2021,A,A,0,0,0,0
I01785,Healthcare,2021,BBB,BBB,0,0,0,0
I01786,Industrials,2021,B,B,0,0,0,0
I01787,Healthcare,2021,BB,BB,0,0,0,0
I01788,Retail,2021,BBB,BBB,0,0,0,0
I01790,Real_Estate,2021,B,B,0,0,0,0
I01791,Retail,2021,AA,AA,0,0,0,0
I01792,Industrials,2021,BBB,BBB,0,0,0,0
I01794,Healthcare,2021,BBB,BBB,0,0,0,0
I01796,Telecom,2021,AA,AA,0,0,0,0
I01797,Real_Estate,2021,AA,AA,0,0,0,0
I01798,Technology,2021,A,A,0,0,0,0
I01799,Utilities,2021,AAA,AAA,0,0,0,0
I01800,Financials,2021,BBB,BBB,0,0,0,0
I01801,Real_Estate,2021,A,A,0,0,0,0
I01802,Energy,2021,B,D,0,0,1,2
I01806,Healthcare,2021,A,A,0,0,0,0
I01807,Energy,2021,BBB,BBB,0,0,0,0
I01808,Utilities,2021,CCC,CCC,0,0,0,0
I01809,Consumer,2021,BBB,BBB,0,0,0,0
I01811,Telecom,2021,BB,BB,0,0,0,0
I01812,Technology,2021,BB,BB,0,0,0,0
I01816,Technology,2021,BB,BB,0,0,0,0
I01817,Utilities,2021,CCC,B,1,0,0,-1
I01818,Technology,2021,BBB,BBB,0,0,0,0
I01819,Industrials,2021,BBB,BBB,0,0,0,0
I01820,Financials,2021,BBB,BBB,0,0,0,0
I01821,Technology,2021,BB,BB,0,0,0,0
I01822,Consumer,2021,AA,AA,0,0,0,0
I01823,Energy,2021,B,B,0,0,0,0
I01824,Industrials,2021,B,B,0,0,0,0
I01825,Utilities,2021,CCC,D,0,0,1,1
I01826,Technology,2021,BBB,BBB,0,0,0,0
I01827,Healthcare,2021,A,A,0,0,0,0
I01828,Consumer,2021,BBB,A,1,0,0,-1
I01829,Utilities,2021,BB,BB,0,0,0,0
I01830,Industrials,2021,BBB,BBB,0,0,0,0
I01831,Financials,2021,BB,B,0,1,0,1
I01833,Utilities,2021,BBB,BBB,0,0,0,0
I01834,Energy,2021,BBB,BBB,0,0,0,0
I01835,Financials,2021,BBB,BBB,0,0,0,0
I01836,Financials,2021,B,B,0,0,0,0
I01837,Consumer,2021,A,A,0,0,0,0
I01838,Industrials,2021,BB,BB,0,0,0,0
I01839,Healthcare,2021,B,BB,1,0,0,-1
I01841,Retail,2021,AAA,AAA,0,0,0,0
I01842,Retail,2021,AAA,AA,0,1,0,1
I01843,Industrials,2021,B,B,0,0,0,0
I01844,Retail,2021,BBB,BBB,0,0,0,0
I01845,Telecom,2021,B,B,0,0,0,0
I01846,Technology,2021,A,A,0,0,0,0
I01847,Healthcare,2021,BB,BBB,1,0,0,-1
I01848,Industrials,2021,CCC,CCC,0,0,0,0
I01849,Industrials,2021,B,B,0,0,0,0
I01850,Financials,2021,B,B,0,0,0,0
I01851,Real_Estate,2021,BBB,BBB,0,0,0,0
I01852,Utilities,2021,BBB,BBB,0,0,0,0
I01853,Utilities,2021,BB,BB,0,0,0,0
I01854,Utilities,2021,A,A,0,0,0,0
I01855,Consumer,2021,BBB,BBB,0,0,0,0
I01856,Consumer,2021,A,BBB,0,1,0,1
I01857,Healthcare,2021,BBB,BBB,0,0,0,0
I01858,Industrials,2021,B,B,0,0,0,0
I01860,Telecom,2021,A,A,0,0,0,0
I01861,Telecom,2021,A,A,0,0,0,0
I01862,Utilities,2021,BBB,BBB,0,0,0,0
I01863,Telecom,2021,BB,BB,0,0,0,0
I01864,Telecom,2021,CCC,CCC,0,0,0,0
I01865,Retail,2021,A,A,0,0,0,0
I01866,Technology,2021,B,B,0,0,0,0
I01867,Telecom,2021,BBB,BBB,0,0,0,0
I01868,Industrials,2021,A,A,0,0,0,0
I01869,Utilities,2021,BBB,BBB,0,0,0,0
I01870,Consumer,2021,AA,AA,0,0,0,0
I01871,Technology,2021,AA,AA,0,0,0,0
I01872,Industrials,2021,A,A,0,0,0,0
I01873,Technology,2021,AA,AA,0,0,0,0
I01875,Energy,2021,A,A,0,0,0,0
I01876,Energy,2021,BB,BB,0,0,0,0
I01877,Telecom,2021,A,A,0,0,0,0
I01878,Real_Estate,2021,B,D,0,0,1,2
I01879,Telecom,2021,BB,BB,0,0,0,0
I01880,Real_Estate,2021,B,B,0,0,0,0
I01882,Industrials,2021,BB,BB,0,0,0,0
I01883,Utilities,2021,B,B,0,0,0,0
I01884,Retail,2021,BBB,AA,1,0,0,-2
I01885,Energy,2021,BBB,BBB,0,0,0,0
I01886,Financials,2021,B,B,0,0,0,0
I01887,Utilities,2021,BB,B,0,1,0,1
I01888,Financials,2021,BBB,BBB,0,0,0,0
I01889,Industrials,2021,BB,B,0,1,0,1
I01890,Industrials,2021,AAA,A,0,1,0,2
I01891,Real_Estate,2021,BBB,A,1,0,0,-1
I01892,Utilities,2021,B,B,0,0,0,0
I01893,Real_Estate,2021,BB,BB,0,0,0,0
I01894,Industrials,2021,BB,BB,0,0,0,0
I01895,Consumer,2021,AA,AA,0,0,0,0
I01896,Consumer,2021,B,B,0,0,0,0
I01897,Financials,2021,B,B,0,0,0,0
I01898,Telecom,2021,BBB,BBB,0,0,0,0
I01899,Retail,2021,BB,BB,0,0,0,0
I01901,Energy,2021,AA,AA,0,0,0,0
I01902,Industrials,2021,B,B,0,0,0,0
I01903,Utilities,2021,BB,BB,0,0,0,0
I01904,Industrials,2021,A,A,0,0,0,0
I01905,Telecom,2021,BBB,BBB,0,0,0,0
I01906,Healthcare,2021,A,BBB,0,1,0,1
I01907,Technology,2021,B,B,0,0,0,0
I01908,Healthcare,2021,AA,AA,0,0,0,0
I01909,Retail,2021,BBB,BBB,0,0,0,0
I01910,Retail,2021,BB,CCC,0,1,0,2
I01911,Telecom,2021,A,A,0,0,0,0
I01913,Real_Estate,2021,BBB,BBB,0,0,0,0
I01914,Consumer,2021,B,B,0,0,0,0
I01915,Financials,2021,BBB,BBB,0,0,0,0
I01916,Real_Estate,2021,B,CCC,0,1,0,1
I01918,Retail,2021,AA,AA,0,0,0,0
I01919,Telecom,2021,BB,BB,0,0,0,0
I01921,Consumer,2021,BBB,BBB,0,0,0,0
I01922,Healthcare,2021,BB,BBB,1,0,0,-1
I01923,Healthcare,2021,CCC,CCC,0,0,0,0
I01924,Energy,2021,B,BB,1,0,0,-1
I01926,Healthcare,2021,A,A,0,0,0,0
I01927,Telecom,2021,BBB,BBB,0,0,0,0
I01928,Consumer,2021,BB,BB,0,0,0,0
I01929,Industrials,2021,BBB,BBB,0,0,0,0
I01930,Financials,2021,BB,BB,0,0,0,0
I01931,Telecom,2021,BB,BB,0,0,0,0
I01932,Consumer,2021,B,D,0,0,1,2
I01933,Real_Estate,2021,B,B,0,0,0,0
I01934,Consumer,2021,B,B,0,0,0,0
I01935,Industrials,2021,A,A,0,0,0,0
I01936,Retail,2021,CCC,B,1,0,0,-1
I01938,Energy,2021,B,B,0,0,0,0
I01939,Financials,2021,BBB,BBB,0,0,0,0
I01940,Technology,2021,B,B,0,0,0,0
I01941,Technology,2021,BB,BB,0,0,0,0
I01942,Financials,2021,BB,A,1,0,0,-2
I01943,Healthcare,2021,AA,AA,0,0,0,0
I01944,Financials,2021,BBB,BBB,0,0,0,0
I01945,Financials,2021,A,A,0,0,0,0
I01948,Financials,2021,BBB,BBB,0,0,0,0
I01949,Real_Estate,2021,BBB,BBB,0,0,0,0
I01950,Real_Estate,2021,A,A,0,0,0,0
I01951,Utilities,2021,B,B,0,0,0,0
I01953,Energy,2021,B,B,0,0,0,0
I01954,Industrials,2021,AAA,AAA,0,0,0,0
I01955,Energy,2021,A,BB,0,1,0,2
I01956,Retail,2021,BBB,BBB,0,0,0,0
I01957,Consumer,2021,BB,B,0,1,0,1
I01960,Utilities,2021,B,B,0,0,0,0
I01963,Energy,2021,BB,BB,0,0,0,0
I01964,Retail,2021,BB,BBB,1,0,0,-1
I01965,Consumer,2021,AA,AA,0,0,0,0
I01966,Utilities,2021,BBB,A,1,0,0,-1
I01967,Industrials,2021,BBB,BBB,0,0,0,0
I01968,Healthcare,2021,BBB,BBB,0,0,0,0
I01969,Consumer,2021,BBB,BBB,0,0,0,0
I01970,Consumer,2021,BBB,A,1,0,0,-1
I01971,Retail,2021,A,A,0,0,0,0
I01973,Utilities,2021,BBB,BBB,0,0,0,0
I01975,Utilities,2021,A,A,0,0,0,0
I01976,Technology,2021,BBB,BBB,0,0,0,0
I01977,Healthcare,2021,BBB,BBB,0,0,0,0
I01978,Telecom,2021,B,B,0,0,0,0
I01979,Financials,2021,BBB,BBB,0,0,0,0
I01980,Consumer,2021,A,A,0,0,0,0
I01981,Retail,2021,AA,AA,0,0,0,0
I01983,Technology,2021,BB,B,0,1,0,1
I01984,Industrials,2021,BBB,A,1,0,0,-1
I01985,Technology,2021,A,A,0,0,0,0
I01986,Consumer,2021,BBB,BBB,0,0,0,0
I01987,Retail,2021,B,B,0,0,0,0
I01988,Healthcare,2021,BB,B,0,1,0,1
I01989,Industrials,2021,BBB,BBB,0,0,0,0
I01990,Financials,2021,BBB,BBB,0,0,0,0
I01992,Utilities,2021,A,A,0,0,0,0
I01993,Energy,2021,BB,CCC,0,1,0,2
I01994,Real_Estate,2021,B,B,0,0,0,0
I01995,Real_Estate,2021,B,B,0,0,0,0
I01996,Energy,2021,B,B,0,0,0,0
I01997,Utilities,2021,BB,BB,0,0,0,0
I01998,Telecom,2021,BB,BB,0,0,0,0
I01999,Consumer,2021,BB,BB,0,0,0,0
I02000,Financials,2021,AA,AA,0,0,0,0
I00001,Consumer,2022,BBB,A,1,0,0,-1
I00002,Industrials,2022,BBB,BBB,0,0,0,0
I00003,Industrials,2022,BB,B,0,1,0,1
I00004,Industrials,2022,BBB,BBB,0,0,0,0
I00005,Real_Estate,2022,A,A,0,0,0,0
I00006,Financials,2022,B,B,0,0,0,0
I00007,Utilities,2022,A,A,0,0,0,0
I00008,Healthcare,2022,BB,BB,0,0,0,0
I00009,Consumer,2022,CCC,CCC,0,0,0,0
I00010,Real_Estate,2022,CCC,CCC,0,0,0,0
I00011,Healthcare,2022,BBB,BBB,0,0,0,0
I00012,Retail,2022,BBB,B,0,1,0,2
I00014,Telecom,2022,BB,CCC,0,1,0,2
I00018,Consumer,2022,B,B,0,0,0,0
I00019,Utilities,2022,A,A,0,0,0,0
I00020,Healthcare,2022,B,B,0,0,0,0
I00021,Financials,2022,BB,BB,0,0,0,0
I00025,Retail,2022,BBB,BBB,0,0,0,0
I00028,Telecom,2022,A,A,0,0,0,0
I00029,Energy,2022,BB,BB,0,0,0,0
I00030,Utilities,2022,B,B,0,0,0,0
I00031,Utilities,2022,AA,AA,0,0,0,0
I00032,Healthcare,2022,B,B,0,0,0,0
I00033,Energy,2022,BBB,BBB,0,0,0,0
I00036,Real_Estate,2022,A,A,0,0,0,0
I00037,Retail,2022,BB,BB,0,0,0,0
I00038,Telecom,2022,AAA,AA,0,1,0,1
I00039,Energy,2022,BB,BB,0,0,0,0
I00040,Utilities,2022,BBB,A,1,0,0,-1
I00041,Energy,2022,B,B,0,0,0,0
I00042,Financials,2022,BBB,BBB,0,0,0,0
I00043,Healthcare,2022,BBB,BBB,0,0,0,0
I00044,Telecom,2022,B,B,0,0,0,0
I00045,Technology,2022,A,A,0,0,0,0
I00046,Energy,2022,B,B,0,0,0,0
I00047,Energy,2022,AA,A,0,1,0,1
I00048,Healthcare,2022,BBB,BBB,0,0,0,0
I00049,Telecom,2022,A,A,0,0,0,0
I00050,Technology,2022,B,B,0,0,0,0
I00051,Financials,2022,AAA,AAA,0,0,0,0
I00053,Industrials,2022,B,B,0,0,0,0
I00054,Industrials,2022,B,B,0,0,0,0
I00055,Financials,2022,A,A,0,0,0,0
I00056,Industrials,2022,BBB,BBB,0,0,0,0
I00057,Utilities,2022,BB,BB,0,0,0,0
I00059,Consumer,2022,CCC,CCC,0,0,0,0
I00060,Healthcare,2022,A,A,0,0,0,0
I00061,Energy,2022,B,B,0,0,0,0
I00064,Healthcare,2022,AA,AA,0,0,0,0
I00066,Industrials,2022,B,B,0,0,0,0
I00067,Consumer,2022,B,B,0,0,0,0
I00068,Technology,2022,BBB,BBB,0,0,0,0
I00069,Real_Estate,2022,B,B,0,0,0,0
I00070,Utilities,2022,BB,B,0,1,0,1
I00071,Real_Estate,2022,BBB,BBB,0,0,0,0
I00072,Financials,2022,A,A,0,0,0,0
I00073,Energy,2022,BB,BB,0,0,0,0
I00075,Retail,2022,BB,BB,0,0,0,0
I00076,Energy,2022,BBB,BBB,0,0,0,0
I00077,Consumer,2022,B,B,0,0,0,0
I00078,Utilities,2022,AA,AA,0,0,0,0
I00081,Utilities,2022,B,B,0,0,0,0
I00082,Utilities,2022,A,A,0,0,0,0
I00083,Industrials,2022,BBB,BBB,0,0,0,0
I00084,Retail,2022,B,B,0,0,0,0
I00085,Industrials,2022,A,A,0,0,0,0
I00086,Consumer,2022,A,BBB,0,1,0,1
I00088,Financials,2022,B,B,0,0,0,0
I00090,Utilities,2022,A,A,0,0,0,0
I00092,Financials,2022,AA,AA,0,0,0,0
I00093,Energy,2022,B,B,0,0,0,0
I00094,Retail,2022,AAA,AAA,0,0,0,0
I00096,Industrials,2022,AA,AA,0,0,0,0
I00097,Retail,2022,B,B,0,0,0,0
I00098,Energy,2022,B,B,0,0,0,0
I00099,Technology,2022,BB,BB,0,0,0,0
I00100,Telecom,2022,BBB,BBB,0,0,0,0
I00101,Retail,2022,BBB,A,1,0,0,-1
I00102,Utilities,2022,B,B,0,0,0,0
I00103,Consumer,2022,AA,AA,0,0,0,0
I00104,Consumer,2022,BBB,BBB,0,0,0,0
I00105,Healthcare,2022,A,A,0,0,0,0
I00106,Financials,2022,A,A,0,0,0,0
I00107,Retail,2022,AA,AA,0,0,0,0
I00108,Telecom,2022,BB,BB,0,0,0,0
I00109,Retail,2022,B,B,0,0,0,0
I00110,Utilities,2022,A,A,0,0,0,0
I00112,Energy,2022,B,B,0,0,0,0
I00113,Technology,2022,BB,BB,0,0,0,0
I00114,Telecom,2022,A,A,0,0,0,0
I00115,Technology,2022,B,B,0,0,0,0
I00116,Real_Estate,2022,B,B,0,0,0,0
I00117,Telecom,2022,BB,BB,0,0,0,0
I00118,Industrials,2022,CCC,CCC,0,0,0,0
I00119,Utilities,2022,A,BBB,0,1,0,1
I00120,Utilities,2022,BBB,A,1,0,0,-1
I00121,Industrials,2022,BBB,BBB,0,0,0,0
I00122,Telecom,2022,B,B,0,0,0,0
I00123,Healthcare,2022,A,A,0,0,0,0
I00124,Industrials,2022,BBB,BBB,0,0,0,0
I00125,Utilities,2022,BBB,BBB,0,0,0,0
I00126,Technology,2022,A,BBB,0,1,0,1
I00127,Utilities,2022,B,B,0,0,0,0
I00129,Telecom,2022,BB,BB,0,0,0,0
I00130,Consumer,2022,BBB,BB,0,1,0,1
I00131,Real_Estate,2022,B,BB,1,0,0,-1
I00132,Retail,2022,B,B,0,0,0,0
I00134,Healthcare,2022,BBB,B,0,1,0,2
I00135,Technology,2022,A,A,0,0,0,0
I00136,Consumer,2022,B,CCC,0,1,0,1
I00137,Financials,2022,A,AAA,1,0,0,-2
I00139,Telecom,2022,BBB,BBB,0,0,0,0
I00140,Consumer,2022,AA,AAA,1,0,0,-1
I00141,Energy,2022,BBB,BBB,0,0,0,0
I00142,Telecom,2022,CCC,CCC,0,0,0,0
I00144,Financials,2022,A,A,0,0,0,0
I00145,Financials,2022,AA,AA,0,0,0,0
I00146,Technology,2022,AA,AA,0,0,0,0
I00147,Real_Estate,2022,BBB,BBB,0,0,0,0
I00148,Retail,2022,BBB,BBB,0,0,0,0
I00149,Financials,2022,B,B,0,0,0,0
I00150,Retail,2022,BB,BB,0,0,0,0
I00151,Healthcare,2022,B,BB,1,0,0,-1
I00152,Energy,2022,BBB,BBB,0,0,0,0
I00153,Financials,2022,A,A,0,0,0,0
I00154,Energy,2022,B,B,0,0,0,0
I00155,Energy,2022,BB,BB,0,0,0,0
I00156,Telecom,2022,BBB,BBB,0,0,0,0
I00157,Retail,2022,A,A,0,0,0,0
I00158,Financials,2022,A,A,0,0,0,0
I00159,Consumer,2022,BBB,BBB,0,0,0,0
I00160,Consumer,2022,BBB,BBB,0,0,0,0
I00161,Technology,2022,BBB,BBB,0,0,0,0
I00162,Real_Estate,2022,BB,BB,0,0,0,0
I00164,Consumer,2022,BBB,A,1,0,0,-1
I00165,Healthcare,2022,B,B,0,0,0,0
I00167,Utilities,2022,BBB,BBB,0,0,0,0
I00168,Utilities,2022,B,BB,1,0,0,-1
I00169,Technology,2022,AA,AA,0,0,0,0
I00171,Utilities,2022,A,A,0,0,0,0
I00173,Healthcare,2022,B,B,0,0,0,0
I00175,Technology,2022,BBB,BBB,0,0,0,0
I00176,Consumer,2022,BB,BB,0,0,0,0
I00177,Energy,2022,CCC,CCC,0,0,0,0
I00178,Telecom,2022,CCC,D,0,0,1,1
I00179,Consumer,2022,AA,AA,0,0,0,0
I00182,Consumer,2022,BBB,A,1,0,0,-1
I00183,Financials,2022,BB,BB,0,0,0,0
I00184,Telecom,2022,B,B,0,0,0,0
I00185,Retail,2022,BBB,BBB,0,0,0,0
I00186,Energy,2022,BBB,BBB,0,0,0,0
I00187,Utilities,2022,AA,AA,0,0,0,0
I00188,Telecom,2022,B,B,0,0,0,0
I00190,Industrials,2022,B,B,0,0,0,0
I00191,Technology,2022,A,BBB,0,1,0,1
I00193,Industrials,2022,B,B,0,0,0,0
I00194,Industrials,2022,BB,BB,0,0,0,0
I00195,Healthcare,2022,CCC,CCC,0,0,0,0
I00196,Financials,2022,BB,D,0,0,1,3
I00197,Industrials,2022,BBB,BBB,0,0,0,0
I00198,Healthcare,2022,BB,BB,0,0,0,0
I00199,Healthcare,2022,BB,B,0,1,0,1
I00200,Retail,2022,B,BB,1,0,0,-1
I00201,Telecom,2022,BB,BB,0,0,0,0
I00202,Utilities,2022,BB,BB,0,0,0,0
I00203,Financials,2022,A,A,0,0,0,0
I00204,Energy,2022,CCC,CCC,0,0,0,0
I00206,Industrials,2022,BBB,BBB,0,0,0,0
I00207,Retail,2022,BBB,BBB,0,0,0,0
I00208,Healthcare,2022,BBB,BBB,0,0,0,0
I00210,Telecom,2022,A,A,0,0,0,0
I00211,Healthcare,2022,BB,CCC,0,1,0,2
I00213,Retail,2022,AA,AA,0,0,0,0
I00214,Energy,2022,A,A,0,0,0,0
I00215,Energy,2022,A,A,0,0,0,0
I00216,Technology,2022,A,BBB,0,1,0,1
I00217,Consumer,2022,CCC,D,0,0,1,1
I00218,Telecom,2022,BBB,B,0,1,0,2
I00219,Telecom,2022,A,A,0,0,0,0
I00220,Utilities,2022,BB,BB,0,0,0,0
I00224,Financials,2022,AA,AA,0,0,0,0
I00225,Financials,2022,A,A,0,0,0,0
I00227,Technology,2022,BB,B,0,1,0,1
I00229,Telecom,2022,B,B,0,0,0,0
I00230,Industrials,2022,A,A,0,0,0,0
I00231,Retail,2022,AA,AA,0,0,0,0
I00233,Healthcare,2022,B,B,0,0,0,0
I00234,Real_Estate,2022,A,A,0,0,0,0
I00235,Healthcare,2022,BBB,BBB,0,0,0,0
I00236,Healthcare,2022,A,A,0,0,0,0
I00237,Financials,2022,AA,AA,0,0,0,0
I00238,Healthcare,2022,CCC,D,0,0,1,1
I00239,Industrials,2022,BBB,BBB,0,0,0,0
I00240,Real_Estate,2022,A,A,0,0,0,0
I00241,Healthcare,2022,A,A,0,0,0,0
I00242,Telecom,2022,BBB,BBB,0,0,0,0
I00243,Telecom,2022,B,B,0,0,0,0
I00244,Real_Estate,2022,B,B,0,0,0,0
I00245,Telecom,2022,BBB,BBB,0,0,0,0
I00246,Technology,2022,BBB,BBB,0,0,0,0
I00247,Industrials,2022,BB,BB,0,0,0,0
I00248,Telecom,2022,BBB,BBB,0,0,0,0
I00250,Industrials,2022,AA,AA,0,0,0,0
I00251,Consumer,2022,A,A,0,0,0,0
I00252,Utilities,2022,AA,A,0,1,0,1
I00253,Telecom,2022,AA,AA,0,0,0,0
I00254,Real_Estate,2022,BB,BB,0,0,0,0
I00256,Telecom,2022,B,BB,1,0,0,-1
I00257,Utilities,2022,BBB,BBB,0,0,0,0
I00258,Real_Estate,2022,A,A,0,0,0,0
I00259,Telecom,2022,B,B,0,0,0,0
I00260,Healthcare,2022,BB,BB,0,0,0,0
I00261,Utilities,2022,A,A,0,0,0,0
I00262,Technology,2022,AAA,AAA,0,0,0,0
I00263,Energy,2022,A,A,0,0,0,0
I00264,Telecom,2022,BBB,BB,0,1,0,1
I00265,Real_Estate,2022,BBB,BBB,0,0,0,0
I00267,Healthcare,2022,A,A,0,0,0,0
I00268,Telecom,2022,AA,A,0,1,0,1
I00270,Utilities,2022,BB,BB,0,0,0,0
I00271,Retail,2022,BB,BB,0,0,0,0
I00272,Consumer,2022,B,B,0,0,0,0
I00273,Energy,2022,BBB,A,1,0,0,-1
I00274,Consumer,2022,B,B,0,0,0,0
I00275,Financials,2022,BB,BB,0,0,0,0
I00276,Financials,2022,B,B,0,0,0,0
I00277,Retail,2022,CCC,CCC,0,0,0,0
I00278,Retail,2022,CCC,D,0,0,1,1
I00279,Financials,2022,BB,BB,0,0,0,0
I00280,Utilities,2022,AA,AA,0,0,0,0
I00281,Utilities,2022,AAA,AAA,0,0,0,0
I00283,Healthcare,2022,AA,AA,0,0,0,0
I00284,Healthcare,2022,B,B,0,0,0,0
I00285,Energy,2022,BB,BB,0,0,0,0
I00287,Energy,2022,BBB,BBB,0,0,0,0
I00288,Technology,2022,BBB,BBB,0,0,0,0
I00289,Industrials,2022,B,D,0,0,1,2
I00290,Retail,2022,BBB,BBB,0,0,0,0
I00291,Energy,2022,BBB,BBB,0,0,0,0
I00292,Energy,2022,A,A,0,0,0,0
I00293,Industrials,2022,A,A,0,0,0,0
I00294,Financials,2022,BBB,BBB,0,0,0,0
I00295,Financials,2022,BBB,BBB,0,0,0,0
I00297,Telecom,2022,BB,BB,0,0,0,0
I00298,Utilities,2022,BBB,BBB,0,0,0,0
I00300,Real_Estate,2022,BB,BB,0,0,0,0
I00301,Healthcare,2022,A,A,0,0,0,0
I00302,Utilities,2022,BBB,BB,0,1,0,1
I00303,Financials,2022,A,AA,1,0,0,-1
I00304,Financials,2022,BBB,BBB,0,0,0,0
I00306,Telecom,2022,CCC,D,0,0,1,1
I00308,Real_Estate,2022,B,B,0,0,0,0
I00309,Energy,2022,A,A,0,0,0,0
I00310,Healthcare,2022,A,AA,1,0,0,-1
I00311,Real_Estate,2022,CCC,CCC,0,0,0,0
I00312,Technology,2022,BBB,BBB,0,0,0,0
I00313,Consumer,2022,A,A,0,0,0,0
I00314,Industrials,2022,AA,AA,0,0,0,0
I00315,Industrials,2022,BB,BB,0,0,0,0
I00316,Technology,2022,A,A,0,0,0,0
I00318,Energy,2022,BB,BB,0,0,0,0
I00319,Financials,2022,A,A,0,0,0,0
I00320,Consumer,2022,A,BBB,0,1,0,1
I00321,Healthcare,2022,A,A,0,0,0,0
I00322,Technology,2022,BB,BB,0,0,0,0
I00324,Financials,2022,B,B,0,0,0,0
I00325,Retail,2022,A,A,0,0,0,0
I00326,Telecom,2022,BBB,BBB,0,0,0,0
I00327,Utilities,2022,BBB,BBB,0,0,0,0
I00328,Real_Estate,2022,BB,BB,0,0,0,0
I00329,Technology,2022,AA,AA,0,0,0,0
I00330,Industrials,2022,B,D,0,0,1,2
I00332,Telecom,2022,BB,BB,0,0,0,0
I00333,Consumer,2022,BB,BB,0,0,0,0
I00334,Utilities,2022,A,A,0,0,0,0
I00335,Utilities,2022,BBB,BBB,0,0,0,0
I00336,Utilities,2022,B,B,0,0,0,0
I00337,Financials,2022,AA,AA,0,0,0,0
I00338,Financials,2022,BBB,BBB,0,0,0,0
I00339,Retail,2022,B,B,0,0,0,0
I00340,Real_Estate,2022,BB,BB,0,0,0,0
I00341,Financials,2022,A,A,0,0,0,0
I00342,Technology,2022,BBB,BBB,0,0,0,0
I00343,Consumer,2022,BB,BB,0,0,0,0
I00344,Energy,2022,AAA,AAA,0,0,0,0
I00345,Utilities,2022,BB,BB,0,0,0,0
I00346,Industrials,2022,B,B,0,0,0,0
I00347,Financials,2022,B,B,0,0,0,0
I00348,Retail,2022,BBB,BBB,0,0,0,0
I00350,Healthcare,2022,B,B,0,0,0,0
I00351,Technology,2022,AA,AA,0,0,0,0
I00352,Utilities,2022,A,A,0,0,0,0
I00353,Retail,2022,B,B,0,0,0,0
I00354,Healthcare,2022,AAA,AAA,0,0,0,0
I00355,Healthcare,2022,B,B,0,0,0,0
I00356,Healthcare,2022,AA,AA,0,0,0,0
I00357,Industrials,2022,BBB,BBB,0,0,0,0
I00359,Consumer,2022,BB,BB,0,0,0,0
I00360,Real_Estate,2022,BB,BB,0,0,0,0
I00361,Healthcare,2022,CCC,B,1,0,0,-1
I00362,Industrials,2022,BB,BB,0,0,0,0
I00363,Energy,2022,BBB,BBB,0,0,0,0
I00366,Energy,2022,B,B,0,0,0,0
I00367,Utilities,2022,BBB,BBB,0,0,0,0
I00369,Healthcare,2022,BB,BB,0,0,0,0
I00370,Utilities,2022,BBB,BBB,0,0,0,0
I00371,Technology,2022,BB,CCC,0,1,0,2
I00373,Energy,2022,BB,BB,0,0,0,0
I00374,Utilities,2022,CCC,CCC,0,0,0,0
I00375,Retail,2022,A,A,0,0,0,0
I00376,Industrials,2022,BB,BB,0,0,0,0
I00377,Energy,2022,A,A,0,0,0,0
I00378,Technology,2022,B,B,0,0,0,0
I00379,Healthcare,2022,AA,AA,0,0,0,0
I00380,Financials,2022,A,A,0,0,0,0
I00381,Telecom,2022,A,A,0,0,0,0
I00382,Energy,2022,BB,BB,0,0,0,0
I00383,Financials,2022,B,B,0,0,0,0
